,name,hp,attack,defense,special_attack,special_defense,speed,total,capture_rate,flavor_text_entries,habitat,id_x,base_experience,type_1,type_2,generation
685,aurorus,123,77,72,99,92,58,521,45,マイナス１５０どの　れいきを ひしがたの　けっしょうから　だして てきを　つつみ　こおりづけにする。,sea,699,104,rock,ice,6
686,sylveon,95,65,65,110,130,60,525,45,リボンのような　しょっかくから きもちを　やわらげる　はどうを おくりこみ　たたかいを　やめさせる。,mountain,700,184,fairy,,6
687,hawlucha,78,92,75,74,63,118,500,100,たいかくは　こがらだが　カイリキーや ハリテヤマなど　おおきな　ポケモンと ごかくに　たたかう　テクニシャン。,mountain,701,175,fighting,flying,6
688,dedenne,67,58,57,81,67,101,431,180,ヒゲが　アンテナの　やくわり。 でんぱを　そうじゅしんして　とおくの なかまと　れんらくを　とりあうのだ。,grassland,702,151,electric,fairy,6
689,carbink,50,50,150,50,150,50,500,60,ちかふかくの　こうおん　こうあつな かんきょうで　うまれた。あたまの いしから　エネルギーを　はなつ。,cave,703,100,rock,fairy,6
690,goomy,45,50,35,55,75,40,300,45,いちばん　よわい　ドラゴンポケモン。 ヌメヌメの　からだが　かわかないよう ジメジメした　ひかげで　くらす。,waters-edge,704,60,dragon,,6
691,sliggoo,68,75,53,83,113,60,452,45,なんでも　とかしてしまう　ねんえきを ぶんぴつして　てきを　げきたいする。 めだまは　たいかして　みえていない。,waters-edge,705,158,dragon,,6
692,goodra,90,100,70,110,150,80,600,45,"Ce Pokémon Dragon peu farouche aime faire la fête à son Dresseur adoré, le couvrant au passage de sa bave collante.",waters-edge,706,270,dragon,,6
693,klefki,57,80,91,80,87,75,470,75,"Dieses Pokémon sammelt eifrig Schlüssel, mit denen es wild herumfuchtelt, um Gegner abzuschrecken.",cave,707,165,steel,fairy,6
694,phantump,43,70,48,50,60,38,309,120,くさった　きりかぶに　たましいが やどり　ポケモンに　なった。 ひとの　よりつかない　もりに　すむ。,forest,708,62,ghost,grass,6
695,trevenant,85,110,76,65,82,56,474,60,ほかの　きぎを　じざいに　あやつる。 もりを　あらす　にんげんは　しぬまで もりから　でられないようにするのだ。,forest,709,166,ghost,grass,6
696,bergmite,55,69,85,32,35,28,304,190,からだを　おおう　こおりが　てきの こうげきを　ふせぐ。わられても れいきで　すぐに　こおりを　はる。,cave,712,61,ice,,6
697,avalugg,95,117,184,44,46,28,514,55,こおりついた　からだは　こうてつの ように　かたい。たちふさがる　ものを きょたいで　おしつぶし　いどうする。,cave,713,180,ice,,6
698,noibat,40,30,35,45,40,55,245,190,まっくらな　どうくつで　くらす。 ２０まんヘルツの　ちょうおんぱを おおきな　みみから　はっしゃする。,grassland,714,49,flying,dragon,6
699,noivern,85,70,80,97,80,123,535,45,つきあかりすら　ない　やみよを　とび ゆだんしている　えものを　おそう。 くらやみの　たたかいでは　むてきだ。,grassland,715,187,flying,dragon,6
700,xerneas,126,131,95,131,98,99,680,45,えいえんの　いのちを　わけあたえると いわれている。じゅもくの　すがたで １０００ねん　ねむり　ふっかつする。,mountain,716,306,fairy,,6
701,yveltal,126,131,95,131,98,99,680,45,つばさと　おばねを　ひろげて　あかく かがやくとき　いきものの　いのちを すいとる　でんせつの　ポケモン。,forest,717,306,dark,flying,6
702,zygarde,108,100,121,81,95,95,600,3,カロスちほうの　せいたいけいが くずれると　すがたを　あらわして ひめた　ちからを　はっきするらしい。,waters-edge,718,270,dragon,ground,6
703,diancie,50,100,150,100,150,50,600,3,メレシーの　とつぜんへんい。 ピンクいろに　かがやく　からだは せかいいち　うつくしいと　いわれる。,cave,719,270,rock,fairy,6
704,hoopa,80,110,60,150,130,70,600,3,くうかんを　ゆがめる　リングで あらゆる　ものを　はなれた　ばしょへ とばしてしまう　トラブルメーカー。,urban,720,270,psychic,ghost,6
705,volcanion,80,110,120,130,90,70,600,3,すいじょうきを　ふきだして　じぶんの すがたを　のうむで　かくす。ひとの たちいらない　やまに　すむと　いう。,grassland,721,270,fire,water,6
706,rowlet,68,55,55,50,50,42,320,45,けいかいしんが　つよい。　ひるは こうごうせいで　ちからを　ためて よるに　なったら　かつどうかいし。,forest,722,64,grass,flying,7
707,dartrix,78,75,75,70,70,52,420,45,きどりやで　ひまが　あれば　つばさの ていれ。　うもうの　よごれが　きに なりすぎて　たたかえないことも。,forest,723,147,grass,flying,7
708,decidueye,78,107,75,100,100,70,530,45,つばさに　しこまれた　やばねを つがえてはなつ。　１００メートルさきの こいしも　つらぬく　せいど。,grassland,724,239,grass,ghost,7
709,litten,45,65,40,60,40,70,320,45,不喜歡流露感情，喜歡獨處。 要取得牠的信任，需要花不少時間。,grassland,725,64,fire,,7
710,torracat,65,85,50,80,50,90,420,45,くびの　つけねに　ほのおの　スズが ある。　ほのおが　ふきだすとき リンリンと　たかいおとが　なる。,grassland,726,147,fire,,7
711,incineroar,95,115,90,80,90,60,530,45,當牠燃起鬥志的時候， 腰部周圍的火焰也會 燃燒得特別猛烈。,mountain,727,239,fire,dark,7
712,popplio,50,54,54,66,56,40,320,45,코로 부풀리는 벌룬은 매일 연습을 반복하면서 조금씩 커진다.,waters-edge,728,64,water,,7
713,brionne,60,69,69,91,81,50,420,45,ダンスが　とくいで　おどりながら つぎつぎに　みずの　バルーンを つくりだし　てきに　ぶつけるぞ。,waters-edge,729,147,water,,7
714,primarina,80,74,74,126,116,60,530,45,みずのバルーンを　うたで　あやつる。 そのメロディは　なかまに　まなび だいだい　むれに　ひきつがれていく。,waters-edge,730,239,water,fairy,7
715,pikipek,35,75,30,30,30,65,265,255,びょうかん１６れんだ　で　きを　つつき あなを　ほる。　あけた　あなは　エサを しまう　ちょぞうこや　すに　つかう。,forest,731,53,normal,flying,7
716,trumbeak,55,85,50,40,50,75,355,120,クチバシに　くった　きのみの　タネを ためこむ。　てきや　えものに であうと　いっきに　はっしゃする。,forest,732,124,normal,flying,7
717,toucannon,80,120,75,75,75,60,485,45,クチバシを　はつねつさせ　たたかう。 そのおんどは　１００どを　ゆうに　こえ つつかれるだけで　おおやけど。,forest,733,218,normal,flying,7
718,yungoos,48,70,30,30,30,45,253,255,するどいキバで　なんにでも　かみつく。 もともと　アローラには　すんでおらず ほかのちほうから　つれてこられた。,grassland,734,51,normal,,7
719,gumshoos,88,110,60,55,60,45,418,127,えものの　こんせきを　みつけると ねばりづよく　そのばに　はりこむが ひぐれには　うつらうつら　している。,grassland,735,146,normal,,7
720,grubbin,47,62,45,55,45,46,300,255,じょうぶな　アゴで　じゅもくを けずり　じゅえきを　すする。 ふだんは　じめんの　なかで　くらす。,forest,736,60,bug,,7
721,charjabug,57,82,95,55,75,36,400,120,たいないに　ちくでんきのうを　もつ。 キャンプの　ときなど　１ぴき　いると とても　ありがたい　ポケモンだ。,forest,737,140,bug,electric,7
722,vikavolt,77,70,90,145,75,43,500,45,とびまわって　スキを　うかがう。 でんきエネルギーを　おおきなアゴで しゅうそくさせ　てきに　はっしゃ。,forest,738,225,bug,electric,7
723,crabrawler,47,82,57,42,47,63,338,225,ハサミで　じゃくてんを　ガードしつつ スキを　うかがい　パンチを　はなつ。 まけたほうは　アワを　ふいて　ダウン。,mountain,739,68,fighting,,7
724,crabominable,97,132,77,62,67,43,478,60,トップを　めざすはずが　ゆきやまに まよいのぼり　さむさに　たえるうちに けが　はえてきて　しんかしていた。,mountain,740,167,fighting,ice,7
725,cutiefly,40,45,40,55,40,84,304,190,花粉和花蜜是萌虻的最爱。 为了采集幼棉棉的花粉， 萌虻会在它们附近飞来飞去。,forest,742,61,bug,fairy,7
726,ribombee,60,55,60,95,70,124,464,75,かふんを　まるめ　だんごを　つくる。 しょくよう　から　せんとうよう　まで たくさんの　しゅるいが　あるよ。,forest,743,162,bug,fairy,7
727,rockruff,45,65,40,30,40,60,280,190,よく　なつくので　しょしんしゃに おすすめのポケモンと　いわれるが そだつと　きしょうは　あらくなる。,mountain,744,56,rock,,7
728,mareanie,50,53,62,43,52,45,305,190,あたまに　ある　どくトゲで　えものを ズブリ。よわったところを　１０ぽんの しょくしゅで　とらえ　とどめを　さす。,grassland,747,61,poison,water,7
729,toxapex,50,63,152,53,142,35,495,75,１２ほんのあしで　かいていを　はう。 ドヒドイデの　はったあとには サニーゴのカスが　ちらばっている。,grassland,748,173,poison,water,7
730,mudbray,70,100,70,45,55,45,385,190,あしに　まとわりついた　ドロが グリップに　なり　ちからづよい はしりを　じつげん　しているのだ。,rough-terrain,749,77,ground,,7
731,mudsdale,100,125,100,55,85,35,500,60,くちから　はく　ドロは　かたまると あめかぜにも　つよいので　むかしの いえの　かべには　よくぬられている。,rough-terrain,750,175,ground,,7
732,dewpider,38,40,52,40,72,27,269,200,エサを　もとめ　ちじょうに　あがる。 すいほうを　かぶるのは　こきゅうと やわらかい　あたまを　まもるため。,waters-edge,751,54,water,bug,7
733,araquanid,68,70,92,50,132,42,454,100,与外表不同，非常体贴。 发现弱小的伙伴后， 会让对方进入水泡，保护它。,waters-edge,752,159,water,bug,7
734,fomantis,40,55,35,50,35,35,250,190,"During the day, it sleeps and soaks up light. When night falls, it walks around looking for a safer place to sleep.",grassland,753,50,grass,,7
735,lurantis,70,105,90,80,90,45,480,75,あざやかな　たいしょくを　たもつには ひじょうに　てまが　かかるが　それを しゅみにする　こうずかも　いるのだ。,grassland,754,168,grass,,7
736,morelull,40,35,55,65,75,15,285,190,てんめつしながら　ひかる　ほうしを あたりに　ばらまく。　そのひかりを みたものは　ふかいねむりに　おちる。,grassland,755,57,grass,fairy,7
737,shiinotic,60,45,80,90,100,30,405,75,喷出闪烁的孢子诱使对方睡眠。 会吸取睡着了的猎物的精气。,grassland,756,142,grass,fairy,7
738,salandit,48,44,40,71,40,77,320,120,たいえきを　もやし　どくガスを　たく。 ガスを　すった　てきが　フラフラに なったあと　おそいかかるのだ。,grassland,757,64,poison,fire,7
739,salazzle,68,64,60,111,60,117,480,45,对于没有猎获食物的夜盗火蜥， 焰后蜥会用喷火的手掌猛烈地 打它们的耳光，以作惩罚。,grassland,758,168,poison,fire,7
740,stufful,70,75,50,45,50,50,340,140,あいくるしい　みためだが　おこって ジタバタする　てあしに　ぶつかると プロレスラーでも　ふっとばされる。,grassland,759,68,normal,fighting,7
741,bewear,120,125,80,55,60,60,500,70,あっとうてきな　きんりょくを　もつ ひじょうに　きけんな　ポケモン。 せいそくちは　きほん　たちいりきんし。,grassland,760,175,normal,fighting,7
742,bounsweet,42,30,38,30,38,32,210,235,おいしそうな　かおりが　からだから もれだしている。　においに　さそわれた ドデカバシに　まるのみに　される。,grassland,761,42,grass,,7
743,steenee,52,40,48,40,48,62,290,120,みを　まもるため　ヘタが　はったつ。 かなりの　かたさで　とりポケモンに つつかれても　ぜんぜん　へいきだ。,grassland,762,102,grass,,7
744,tsareena,72,120,98,50,98,72,510,45,あしを　いかした　けりが　とくい。 たおした　あいてを　あしげに　して たかわらいで　しょうりを　アピール。,grassland,763,230,grass,,7
745,comfey,51,52,90,82,110,100,485,60,えいようまんてんの　ツルに　はなを くっつける。　はなは　かっせいかし かぐわしい　アロマが　ただよいだす。,mountain,764,170,fairy,,7
746,oranguru,90,60,80,90,110,60,490,45,ひじょうに　かしこいことで　しられる。 みじゅくな　トレーナーは　みくだす ベテランむけの　ポケモンだぞ。,grassland,765,172,normal,psychic,7
747,passimian,100,120,90,40,60,80,490,45,２０ぴきぜんごの　グループを　つくる。 そのけっそくは　ひじょうに　かたく ぜったい　なかまを　みすてない。,mountain,766,172,fighting,,7
748,wimpod,25,35,40,20,30,80,230,90,おくびょうで　たくさんの　あしを ばたつかせ　ひっしに　にげまわる。 にげたあとは　ピカピカ　きれい。,forest,767,46,bug,water,7
749,golisopod,75,125,140,60,90,40,530,45,するどく　きょだいな　ツメで いっせん。　くうきや　かいすいさえ いっとうりょうだんの　うでまえ。,forest,768,186,bug,water,7
750,sandygast,55,55,80,70,45,15,320,140,いきだおれたものの　おんねんが こどもが　つくった　すなやまに とりつき　たんじょう　したのだ。,cave,769,64,ghost,ground,7
751,palossand,85,75,110,100,75,35,480,60,ひとを　あやつり　すなのやまを すなのしろまで　しんか　させた。 のろいの　ちからも　あがっている。,cave,770,168,ghost,ground,7
752,pyukumuku,55,60,130,30,130,5,410,60,ビーチなど　あさい　うみに　すむ。 からだから　たいないきかんを　だして エサを　とったり　てきと　たたかう。,waters-edge,771,144,water,,7
753,type-null,95,95,95,95,95,59,534,3,おもい　せいぎょマスクを　つけており ほんらいの　のうりょくを　だせない。 とくべつな　ちからを　ひめている。,grassland,772,107,normal,,7
754,silvally,95,95,95,95,95,95,570,3,각성한 능력에 따라 장비한 메모리에 맞춰 풀타입으로 변화했다.,grassland,773,257,normal,,7
755,komala,65,115,65,75,95,65,480,45,ねたまま　うまれ　ねたまま　しぬ。 すべての　こうどうは　みている ゆめに　よる　ねぞう　らしい。,grassland,775,168,normal,,7
756,turtonator,60,78,135,91,85,36,485,70,せなかの　こうらは　ばくはつぶつ。 うっかり　なぐれば　だいばくはつ。 おなかの　あなが　じゃくてん。,grassland,776,170,fire,dragon,7
757,togedemaru,65,98,63,40,73,96,435,180,せなかの　ハリの　けは　ふだんは ねている。　こうふんすると　さかだち おそってくる　てきを　つきさすのだ。,grassland,777,152,electric,steel,7
758,bruxish,68,105,70,70,70,92,475,80,あたまの　とっきから　サイコパワーを はなつとき　とても　みみざわりな はぎしりの　おとが　あたりに　ひびく。,waters-edge,779,166,water,psychic,7
759,drampa,78,60,85,135,91,36,485,70,こころやさしい　せいしつ。　だが いちど　いかりに　かられると　はげしい いぶきで　あたりを　はかい　しつくす。,grassland,780,170,normal,dragon,7
760,dhelmise,70,131,100,86,90,40,517,25,녹색의 해초를 휘감아 생기를 빨아들인다. 주로 고래왕처럼 몸집이 큰 것을 노린다.,forest,781,181,ghost,grass,7
761,jangmo-o,45,55,65,45,45,45,300,45,ウロコを　たたき　きもちを　つたえる。 ジャラコの　すむ　こうざんでは きんぞくおんが　こだまする。,waters-edge,782,60,dragon,,7
762,hakamo-o,55,75,90,65,70,65,420,45,おたけびと　ともに　えものに とびかかる。　ウロコの　パンチは あいてを　ズタズタに　ひきさくぞ。,waters-edge,783,147,dragon,fighting,7
763,kommo-o,75,110,125,100,105,85,600,45,てきを　みると　しっぽの　ウロコを ジャラジャラ　ならして　いかく。 よわいものは　あわてて　にげだす。,waters-edge,784,270,dragon,fighting,7
764,tapu-koko,70,115,85,95,75,130,570,3,こうきしんおうせいな　メレメレの まもりがみ。　かみなりぐもを　よび いかずちを　からだに　ためこむ。,grassland,785,257,electric,fairy,7
765,tapu-lele,70,85,75,130,115,95,570,3,むじゃきで　ざんこくな　アーカラの まもりがみ。　はなの　かぐわしい かおりが　エネルギーの　みなもと。,urban,786,257,psychic,fairy,7
766,tapu-bulu,70,130,115,85,95,75,570,3,たいぼくを　ひきぬき　ブンブン ふりまわす。　くさきを　しげらせて そのエネルギーを　きゅうしゅうする。,grassland,787,257,grass,fairy,7
767,tapu-fini,70,75,115,95,130,85,570,3,ふかいきりで　てきを　まどわせ じめつさせる　おそろしさを　もつ。 かいりゅうが　エネルギーの　みなもと。,waters-edge,788,257,water,fairy,7
768,cosmog,43,29,31,29,31,37,200,45,はかない　ガスじょうの　からだ。 たいきの　チリを　あつめながら ゆっくりと　せいちょうしていく。,urban,789,40,psychic,,7
769,cosmoem,43,29,131,29,131,37,400,45,しんだように　まったく　うごかないが ふれると　ほのかに　あたたかい。 おおむかしは　ほしのマユと　よばれた。,urban,790,140,psychic,,7
770,solgaleo,137,137,107,113,89,97,680,45,べつせかいに　すむと　いわれる。 ぜんしんから　はげしいひかりを　はなち やみよも　まひるのように　てらすのだ。,urban,791,306,psychic,steel,7
771,lunala,137,113,89,137,107,97,680,45,コスモッグが　しんかした　♀だと いわれる。　だい３の　めが　うかぶとき べつせかいへと　とびさっていく。,urban,792,306,psychic,ghost,7
772,nihilego,109,53,47,127,131,103,570,45,なぞに　つつまれた　ＵＢの　いっしゅ。 まちゆく　ひとが　きせいされ あばれだす　すがたが　もくげきされた。,cave,793,257,rock,poison,7
773,buzzwole,107,139,139,53,53,79,570,45,べつせかいから　あらわれた　ＵＢ。 みずからの　からだを　みせつけてくるが じまんなのか　いかくなのか　ふめい。,forest,794,257,bug,fighting,7
774,pheromosa,71,137,37,137,37,151,570,45,きけんなＵＢの　いっしゅ。　すさまじい そくどで　だいちを　しっそうする すがたが　もくげき　されている。,forest,795,257,bug,fighting,7
775,xurkitree,83,89,71,173,71,83,570,45,"It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity.",grassland,796,257,electric,,7
776,celesteela,97,101,103,107,101,61,570,45,ウルトラホールから　あらわれた。 こうそくで　そらを　とぶ　すがたが もくげき　された　ウルトラビースト。,rough-terrain,797,257,steel,flying,7
777,kartana,59,181,131,59,31,109,570,45,ウルトラホールから　あらわれた　ＵＢ。 みずから　てきを　おそわないようだが するどい　ぜんしんは　きょうきだ。,grassland,798,257,grass,steel,7
778,guzzlord,223,101,53,97,53,43,570,45,やまを　くらい　けずり　ビルを のみこむ　すがたが　ほうこく　された。 ウルトラビーストの　いっしゅ。,grassland,799,257,dark,dragon,7
779,necrozma,97,107,101,127,89,79,600,255,ちかで　ねむりに　ついていたようだ。 たいこに　べつせかいから　やってきたと おもわれる　ＵＢらしき　せいぶつ。,urban,800,270,psychic,,7
780,magearna,80,95,115,130,115,65,600,3,５００ねんいじょうまえに　つくられた じんぞうポケモン。　ひとの　ことばを りかいするが　しゃべれない。,cave,801,270,steel,fairy,7
781,marshadow,90,125,80,90,90,125,600,3,かげのなかに　ひそむことが　でき ひとまえに　すがたを　みせないので そのそんざいは　まぼろし　だった。,mountain,802,270,fighting,ghost,7
782,poipole,67,73,67,73,67,73,420,45,いせかいに　おいては　たびだちの パートナーに　えらばれるほど したしまれている　ウルトラビースト。,grassland,803,189,poison,,7
783,naganadel,73,73,73,127,73,121,540,45,たいないに　すうひゃくリットルの どくえきを　ためている。　ＵＢと よばれる　せいぶつの　いっしゅ。,grassland,804,243,poison,dragon,7
784,stakataka,61,131,211,53,101,13,570,30,ウルトラホールから　しゅつげんした。 ふくすうの　せいめいが　つみあがり １ぴきを　けいせいしている　ようだ。,mountain,805,257,rock,steel,7
785,blacephalon,53,127,53,151,79,107,570,30,クネクネうごいて　ひとに　ちかづくと とつぜん　あたまを　ばくはつさせた。 ウルトラビーストの　いっしゅらしい。,grassland,806,257,fire,ghost,7
786,zeraora,88,112,75,102,80,143,600,3,りょうてあしの　ツメを　たいでんさせ あいてを　やつざき。　かわされても とびちる　でんげきで　かんでんさせる。,grassland,807,270,electric,,7
787,meltan,46,65,65,55,35,34,300,3,とろりと　とけた　はがねの　からだ。 ちちゅうの　てつぶんや　きんぞくを とかして　きゅうしゅうする。,cave,808,135,steel,,7
788,melmetal,135,143,143,80,65,34,600,3,てつを　うみだす　ちからを　もつと あがめられていた。　３０００ねんの ときを　へて　なぜか　よみがえった。,cave,809,270,steel,,7
789,grookey,50,65,50,40,40,65,310,45,とくべつな　スティックで　リズムを きざむと　くさばなを　げんきにする パワーが　おんぱになって　ひろがる。,grassland,810,62,grass,,8
790,thwackey,70,85,70,55,60,80,420,45,２ほんの　スティックで　はげしい ビートを　きざめる　バチンキーほど なかまたちの　そんけいを　あつめる。,grassland,811,147,grass,,8
791,rillaboom,100,125,90,60,70,85,530,45,Controlla il potere del suo ceppo speciale usandolo come un tamburo e lotta servendosi delle radici.,grassland,812,265,grass,,8
792,scorbunny,50,71,40,40,40,69,310,45,はしりまわって　たいおんを　あげると ほのおエネルギーが　からだを　めぐり ほんらいの　ちからを　はっきできる。,grassland,813,62,fire,,8
793,raboot,65,86,60,55,60,94,420,45,ふかふかの　たいもうで　さむさに つよくなり　さらに　こうおんの ほのおわざを　だせるようになった。,grassland,814,147,fire,,8
794,cinderace,80,116,75,65,75,119,530,45,"Grâce au pouvoir du Gigamax, ses ballons de feu dépassent parfois les 100 mètres de diamètre.",grassland,815,265,fire,,8
795,sobble,50,40,40,70,40,70,310,45,おびえると　タマネギ１００コぶんの さいるいせいぶんを　もつ　なみだを ながして　もらいなき　させる。,waters-edge,816,62,water,,8
796,drizzile,65,60,55,95,55,90,420,45,ての　ひらから　でる　すいぶんを まるめて　つくった　みずの　たまを つかい　ずのうせんを　くりひろげる。,waters-edge,817,147,water,,8
797,inteleon,70,85,65,125,65,120,530,45,たさいな　きのうを　かくしもつ。 ゆびから　みずを　ふんしゃして せなかの　ひまくで　かぜに　のる。,waters-edge,818,265,water,,8
798,skwovet,70,55,55,35,35,25,275,255,ガラルの　いたるところに　いる。 さゆうの　ほっぺに　きのみを たくわえていないと　ふあん。,grassland,819,55,normal,,8
799,greedent,120,95,95,55,75,20,460,90,しっぽに　きのみを　ためこむ。 ためこみすぎて　ポロポロ　こぼすが にぶいので　きがつかない。,grassland,820,161,normal,,8
800,rookidee,38,47,35,33,35,57,245,255,どんな　きょうてきにも　いどみかかる ゆうかんな　せいしつ。　かえりうちに あいながらも　きたえられていく。,grassland,821,49,flying,,8
801,corvisquire,68,67,55,43,55,77,365,120,あしで　こいしを　つかんで　なげたり ロープを　てきに　まきつけるなど どうぐを　あつかう　ちえを　もつ。,grassland,822,128,flying,,8
802,corviknight,98,87,105,53,85,67,495,45,ガラルちほうの　そらでは　てきなし。 くろびかりする　はがねの　すがたは あいてを　いあつし　おそれさせる。,rough-terrain,823,248,flying,steel,8
803,blipbug,25,20,20,25,45,45,180,255,いつも　せっせと　じょうほうを あつめているので　かしこい。 ただし　ちからは　いまいちだ。,forest,824,36,bug,,8
804,dottler,50,35,80,50,90,30,335,120,ほぼ　うごかないが　いきている。 のまずくわずで　からに　こもるうち ちょうのうりょくに　めざめたらしい。,forest,825,117,bug,psychic,8
805,orbeetle,60,45,110,80,120,90,505,45,かしこい　ポケモンとして　ゆうめい。 おおきな　のうみそは　きょうりょくな サイコパワーを　もつ　あかし。,forest,826,253,bug,psychic,8
806,nickit,40,28,28,47,52,50,245,255,ほかの　ポケモンが　みつけた　エサを かすめて　くらしている。　ふかふかの にくきゅうは　あしおとを　たてない。,grassland,827,49,dark,,8
807,thievul,70,58,58,87,92,90,455,127,ねらった　エモノは　こっそり マーキング。　においを　たどって ゆだん　したころ　ぬすみに　くるぞ。,grassland,828,159,dark,,8
808,gossifleur,40,40,60,40,60,10,250,190,いっぽんあしを　じめんに　さして ひのひかりを　たっぷり　あびると はなびらが　あざやかに　いろづく。,grassland,829,50,grass,,8
809,eldegoss,60,50,90,80,120,60,460,75,わたげの　タネは　えいようまんてん。 かぜに　のせて　とばして　くさきや ポケモンたちを　げんきにさせる。,grassland,830,161,grass,,8
810,wooloo,42,40,55,40,45,48,270,255,捲捲的體毛彈性十足。 就算從懸崖上掉下去， 也不會受傷。,grassland,831,122,normal,,8
811,dubwool,72,80,100,60,90,88,490,127,だんりょくの　ある　けで　おった カーペットは　トランポリンみたいで のれば　ピョンピョン　はねるのだ。,grassland,832,172,normal,,8
812,chewtle,50,64,50,38,38,44,284,255,めのまえの　ものに　すぐに　かみつく しゅうせい。　はえかけの　まえばが かゆいので　かみついてしまうらしい。,waters-edge,833,57,water,,8
813,drednaw,90,115,90,48,68,74,485,75,きょうぼうな　せいしつ。　てつぼうを かみちぎる　ほどの　アゴの　ちからで えものに　ばくりと　かみつく。,sea,834,170,water,rock,8
814,yamper,59,45,50,40,50,26,270,255,はしる　ときに　しっぽの　ねもとから でんきを　うみだす。　ガラルでは ぼくようけん　として　にんき。,grassland,835,54,electric,,8
815,boltund,69,90,60,90,60,121,490,45,でんきを　つくって　あしに　おくり はしりを　アシスト。　みっかみばん やすまず　はしれるのだ。,grassland,836,172,electric,,8
816,rolycoly,30,40,50,40,50,30,240,255,およそ４００ねんまえに　たんこうで みつかった。　からだの　ほとんどが せきたんと　おなじ　せいぶん。,mountain,837,48,rock,,8
817,carkol,80,60,90,60,70,50,410,120,たいないで　せきたんを　つくりだす。 むかしの　ガラルでは　おとした せきたんを　せいかつに　りようした。,mountain,838,144,rock,fire,8
818,coalossal,110,80,120,80,90,30,510,45,どうたいは　きょだいな　かまど。 キョダイマックス　パワーに　あおられ ２０００どの　ほのおが　もえさかる。,mountain,839,255,rock,fire,8
819,applin,40,40,80,40,40,20,260,255,いっしょう　りんごの　なかで　くらし てんてきの　とりポケモンに　であうと りんごの　ふりをして　みをまもる。,grassland,840,52,grass,dragon,8
820,flapple,70,110,80,95,60,70,485,45,すっぱい　りんごを　たべて　しんか。 やけどする　ほど　きょうさんせいの えきたいを　ほほぶくろに　ためる。,grassland,841,170,grass,dragon,8
821,appletun,110,85,80,100,80,30,485,45,あまい　りんごを　たべて　しんか。 からだから　あまい　においを　だして エサの　むしポケモンを　ひきよせる。,grassland,842,170,grass,dragon,8
822,silicobra,52,57,75,35,50,46,315,255,一边挖洞一边把吃掉的 沙子储存在颈部的囊里。 囊里面能装进８公斤的沙子。,rough-terrain,843,63,ground,,8
823,sandaconda,72,107,125,65,70,71,510,120,すなぶくろも　ちょうきょだいに。 からだの　まわりに　うずまく すなは　１００まんトンを　こえる。,rough-terrain,844,179,ground,,8
824,cramorant,70,85,55,85,95,85,475,45,あいてを　いちげきで　うちまかすほど パワフルだが　わすれっぽいので たたかっている　あいてを　わすれる。,sea,845,166,flying,water,8
825,arrokuda,41,63,40,40,30,66,280,255,するどく　とがった　あごが　じまん。 すこしでも　うごくものを　みつけると いっちょくせんに　とつげきする。,waters-edge,846,56,water,,8
826,barraskewda,61,123,60,60,50,136,490,60,やりの　ように　とがった　あごは はがねの　かたさ。　その　みは おどろくほど　おいしい　らしい。,waters-edge,847,172,water,,8
827,toxel,40,38,35,54,35,40,242,75,たいないの　どくぶくろに　ためた どくそを　ひふから　ぶんぴつ。 さわると　ピリピリと　しびれる。,grassland,848,48,electric,poison,8
828,sizzlipede,50,65,45,50,50,45,305,190,からだに　ためた　かねんガスで はつねつ。　とくに　おなかの きいろい　ぶぶんが　あついのだ。,grassland,850,61,fire,bug,8
829,centiskorch,100,115,65,90,90,65,525,75,はつねつじの　たいおんは　およそ ８００ど。　からだを　ムチのように しならせて　とびかかってくるぞ。,grassland,851,184,fire,bug,8
830,clobbopus,50,68,60,50,50,32,310,180,えさを　もとめ　ちじょうに　あがる。 こうきしんおうせいで　めにしたものは とりあえず　しょくしゅで　なぐる。,mountain,852,62,fighting,,8
831,grapploct,80,118,90,70,80,42,480,45,ぜんしんが　きんにくの　かたまり。 しょくしゅを　つかって　くりだす しめわざの　いりょくは　すさまじい。,mountain,853,168,fighting,,8
832,sinistea,40,45,45,74,54,50,308,120,からだの　うずまきが　じゃくてん。 かきまぜられると　かたちが　くずれ めまいを　おこして　しまうのだ。,cave,854,62,ghost,,8
833,polteageist,60,65,65,134,114,70,508,60,とても　どくとくな　あじと　かおり。 しんらいする　トレーナーには　すこし だけ　あじみを　ゆるして　くれる。,cave,855,178,ghost,,8
834,hatenna,42,30,45,56,53,39,265,235,喜歡沒有人煙的地方。 一旦感覺到強烈的情感， 就會一溜煙地逃走。,urban,856,53,psychic,,8
835,hattrem,57,40,65,86,73,49,370,120,つよい　かんじょうを　もつ　ものは それが　だれであれ　だまらせる。 そのしゅだんは　じつに　らんぼう。,urban,857,130,psychic,,8
836,hatterene,57,90,95,136,103,29,510,45,ずつうになるほどの　サイコパワーを しゅういに　はなって　ほかの せいぶつを　とおざけているのだ。,urban,858,255,psychic,fairy,8
837,impidimp,45,45,30,55,40,50,265,255,ひとや　ポケモンが　いやがる　ときに はっする　マイナスエネルギーを はなから　すいこみ　げんきになる。,grassland,859,53,dark,fairy,8
838,morgrem,65,60,45,75,55,70,370,120,どげざして　あやまる　ふりをして やりのように　とがった　うしろがみで つきさしてくる　せんぽうを　つかう。,grassland,860,130,dark,fairy,8
